"title","authors","issue","abstract","year","vol","no","start_page","end_page","pages"
"孙中山的心理建设思想及其现实意义","王静,霍涌泉(),宋佩佩(),张心怡(),杨双娇,柏洋","2019 Vol. 51 Issue (11)  1281-1290<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01281","心理建设思想是孙中山革命和建设理论的重要内容。目前, 学术界对孙中山的思想在哲学、政治、文化等领域, 做了较多研究, 而从心理学视角的探索还较少。孙中山非常重视人的心理对社会政治的巨大作用, 强调心理建设对于人类发展和进步的重要意义。心理建设在他的革命与建国方略中具有极为重要的地位, 他创造性地提出了“知难行易”的命题, 强调了科学认知的艰难和重要性, 体现了孙中山独特的知行观。突出了心理建设在革命与建设中的核心价值和引领作用, 主张心理建设与社会发展和国家建设相联系。在当今时代中, 孙中山的心理建设思想依旧熠熠生辉, 他的奋斗精神、思路与方法已经成为我们实现民族复兴和现代化建设的宝贵精神财富, 具有重要的启迪作用和现实意义。",2019,51,11,1281,1290,10
"具身模拟在汉语肢体动作动词理解中的作用","王斌1,李智睿2,伍丽梅3,张积家1()","2019 Vol. 51 Issue (12)  1291-1305<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01291","通过3个实验, 考察具身模拟在汉语肢体动作动词理解中的作用。实验1考察在整字启动下具身模拟对运动通道中箭头方向判断的影响, 发现理解肢体动作动词在运动通道中存在着动作-汉字相容效应, 汉字的具身方向与箭头方向一致促进被试对箭头方向的判断。实验2考察在整字启动下具身经验对视觉通道中字母位置判断的影响, 发现理解肢体动作动词在视觉通道中存在着动作-汉字相容效应, 汉字的具身方位与字母方位一致促进对字母方位的识别。实验3采用义符启动范式考察义符与整字的具身模拟, 发现理解汉语肢体动作动词不仅在整字层次上存在着具身模拟, 在部件层次上也存在着具身模拟。义符在汉字加工中期被激活了, 并且持续到加工晚期。整个研究表明, 汉语肢体动作动词理解是一个跨通道的具身模拟过程, 具身模拟在汉语肢体动作动词的理解中起着非常重要的作用。",2019,51,12,1291,1305,15
"相对熟悉度和同音线索在谐音型歇后语理解中的作用","马利军1(),马云霄1,何晓清2,刘海涛2,张静宇3,4()","2019 Vol. 51 Issue (12)  1306-1317<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01306","谐音型歇后语是汉语特殊的语汇表达形式, 对其加工常常需要通达后一语节的同音线索来完成语音、语义隐喻映射。本研究通过2个实验探讨相对熟悉度和同音线索类型对谐音型歇后语加工的作用。实验1结果表明, 在高熟悉度条件下, 被试对语汇的加工策略取决于歇后语的同音线索类型。当后一语节为同音字时, 加工较为快速; 当后一语节为谐音字时, 通达歇后语隐喻意义的路径受阻。对熟悉度较高的谐音型歇后语进行加工, 语义通达表现出预存性; 在缺乏同音线索的条件下, 语料加工时间较长, 反应准确率较低, 支持概念隐喻模型和概念合成假说。而对熟悉度较低的歇后语进行加工, 被试更倾向于采用即时(on-line)策略, 支持概念合成理论和基于心理模型的语用推理假说。实验2结果表明, 呈现“错误同音”线索对歇后语的加工形成干扰, 不支持概念合成理论和基于心理模型的语用推理理论。总的结果表明, 相对熟悉度和同音线索类型影响谐音型歇后语的通达, 谐音歇后语加工需要同时激活语音和语义两条通道。",2019,51,12,1306,1317,12
"提问类型对自传体记忆概括化的影响","宫火良,杨迪(),张方屹","2019 Vol. 51 Issue (12)  1318-1329<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01318","自传体记忆概括化程度较高是抑郁症产生与发展的重要影响因素, 探究降低自传体记忆概括化程度的方法以缓解抑郁症状、降低抑郁复发率是心理咨询与治疗中的一个重要研究课题。基于此, 本研究选取344名初中生进行实验, 实验1对比了问题状态组与正常状态组被试的自传体记忆概括化程度, 结果发现, 问题状态组被试的正性、负性自传体记忆得分均显著低于正常组, 两组在中性自传体记忆得分上差异不显著; 实验2对比了问题取向提问和解决取向提问对问题状态下人们自传体记忆概括化程度的影响, 结果发现, 解决取向提问组被试无论是在正性、负性自传体记忆得分上还是在中性自传体记忆得分上均显著高于问题取向提问组和控制组, 问题取向提问组和控制组在各类自传体记忆得分上差异均不显著; 实验3进一步考察了解决取向提问对问题状态下不同归因风格者自传体记忆概括化程度的影响, 结果发现, 内归因组被试的正性、负性自传体记忆得分均显著高于外归因组, 在中性自传体记忆得分上, 两组被试间差异不显著。结论:与抑郁症等精神障碍患者类似, 遭受一般心理困扰个体的自传体记忆概括化程度也较高; 相比问题取向提问, 解决取向提问能较好地降低一般心理困扰者的自传体记忆概括化程度; 对于一般心理困扰者而言, 解决取向提问对内归因者自传体记忆概括化程度改善效果优于外归因者。综上, 解决取向提问可以作为心理咨询师或治疗师降低个案自传体记忆概括化程度的一种有益尝试。 ",2019,51,12,1318,1329,12
"认认知模糊程度和动机强度对有意识和无意识自我欺骗的影响","钟罗金1,汝涛涛2,范梦3,莫雷4()","2019 Vol. 51 Issue (12)  1330-1340<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01330","三个实验分别探讨了无意识和有意识自我欺骗存在的可能性, 以及认知模糊程度与动机强度对两种自我欺骗的影响。实验1的结果发现, 自我欺骗存在无意识和有意识两种形式; 实验2的结果发现, 随着认知模糊程度的降低, 无意识自我欺骗人数明显减少, 而有意识自我欺骗人数显著增加; 实验3的结果发现, 随着动机强度的增加, 有意识自我欺骗人数显著增多, 无意识自我欺骗人数并无显著变化。结果提示, 自我欺骗具有现实存在性, 且有两种不同形式; 两种形式自我欺骗具有不同的产生机制。",2019,51,12,1330,1340,11
"适应性时间管理：死亡意识对时间知觉和跨期决策的影响","王鹏1,王晓田2(),高娟1,3,黎夏岚1,徐静1","2019 Vol. 51 Issue (12)  1341-1350<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01341","死亡意识是个体对自身死亡必然性的认识; 基于进化适应性的考量, 作者认为具有前瞻性的死亡意识作为人类特有的认知能力和个体生命史的终极坐标, 不仅可能引起恐惧感和防御反应, 更重要的是可以帮助人们做出适应性的时间管理。据此推论, 死亡意识的启动会加强人们对时间有限性的关注, 体验出更强的时间流逝感, 影响人们对时间的评估, 以及人们对不同时间点的成本与收益进行权衡而做出的跨期决策。本研究采用死亡凸显范式启动死亡意识, 通过两个实验探讨了死亡意识、时间知觉和跨期决策三者之间的关系。结果发现, 死亡意识启动使被试低估时间距离, 并表现出较低的跨期决策延迟折扣率, 从而在较小的即时获益与更大的延迟的获益之间更为偏好未来导向的选项。进一步的分析显示, 时间知觉在死亡意识和跨期决策延迟折扣率之间起到部分中介变量的作用。以上的研究结果初步揭示了死亡意识在时间管理上的适应性价值。",2019,51,12,1341,1350,10
"社会知觉视角下道德诉求方式如何提升劝捐效果","陈斯允1,卫海英1,2(),孟陆3","2019 Vol. 51 Issue (12)  1351-1362<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01351","如何有效地引导个体“慷慨解囊”一直是理论和实践都关注的热点。基于道德基础理论和刻板印象内容模型, 研究考察了在不同社会知觉(温暖型vs.能力型)的劝捐主体中, 两种道德诉求方式(个体人道诉求vs.群体规范诉求)对劝捐效果的影响及其内在机制。3个实验的结果显示：温暖型(能力型)劝捐主体与个体人道诉求(群体规范诉求)更为契合, 更有利于提升劝捐效果; 温暖型劝捐主体进行个体人道诉求主要通过唤起个体的自我效能而提升劝捐效果, 而能力型劝捐主体进行群体规范诉求则主要通过增强个体的反应效能而提升劝捐效果。",2019,51,12,1351,1362,12
"寻求者的注视方向对建议者建议提出的影响","段锦云1(),施蓓2,王啸天2","2019 Vol. 51 Issue (12)  1363-1374<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01363","基于信号理论, 研究采用3个依次递进的实验, 分别以大学生群体和在职员工为被试, 探讨了建议寻求者的注视方向对建议者建议提出意愿的影响。结果发现：(1)当建议寻求者的注视方向为正视时, 能够促进建议者提出建议的意愿, 建议者感知到的角色期待在其中起到了中介作用。(2)当建议者的拒绝敏感性高时, 寻求者的注视方向对建议提出意愿有显著影响; 当建议者的拒绝敏感性低时, 这种影响减弱或消失; 此外, 拒绝敏感性也调节了角色期待感知的中介效应。",2019,51,12,1363,1374,12
"工作压力对建设型和防御型建言的差异影响","卢红旭1,周帆2,吴挺3,严进2(),邵闫4,刘艳彬1","2019 Vol. 51 Issue (12)  1375-1385<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01375","以往研究普遍从建言行为的建设性意图特征出发, 探讨其关键前因、产生机制和情境因素, 但却较少关注建言行为的工具性目的。基于资源保存理论, 本研究构建了有调节的中介模型以探讨工作压力影响员工建设型建言和防御型建言的作用机制和边界条件。通过对某建筑企业386名员工进行两阶段调查, 结果表明：工作压力与防御型建言存在正向相关关系, 与建设型建言存在负向相关关系, 自我损耗在其中起中介作用; 另外, 领导开明性正向调节自我损耗和建设型建言的负向相关关系, 并正向调节工作压力通过自我损耗影响建设型建言的间接效应。",2019,51,12,1375,1385,11
"基于分部评分模型思路的多级评分认知诊断模型开发","高旭亮1,2,汪大勋1,王芳2,蔡艳1,涂冬波1()","2019 Vol. 51 Issue (12)  1386-1397<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01386","基于分部评分模型的思路, 本文提出了一般化的分部评分认知诊断模型(General Partial Credit Diagnostic Model, GPCDM), 与国际上已有的基于分部评分模型思路的多级评分模型GDM (von Davier, 2008)和PC-DINA (de la Torre, 2012)相比, GPCDM的Q矩阵定义更加灵活, 项目参数的约束条件更少。Monte Carlo实验研究表明, GPCDM模型的参数估计精度指标RMSE介于[0.015, 0.043], 表明估计精度尚可; TIMSS (2007)实证数据应用研究表明, 与GDM和PC-DINA模型相比, GPCDM与该数据的拟合度更好, 并且使用GPCDM分析该数据的诊断效果也更优。总之, 本研究提供了一种约束条件更少、功能更为强大的多级评分认知诊断模型。 ",2019,51,12,1386,1397,12
"具身模拟在汉语肢体动作动词理解中的作用","王斌1,李智睿2,伍丽梅3,张积家1()","2019 Vol. 51 Issue (12)  1291-1305<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01291","通过3个实验, 考察具身模拟在汉语肢体动作动词理解中的作用。实验1考察在整字启动下具身模拟对运动通道中箭头方向判断的影响, 发现理解肢体动作动词在运动通道中存在着动作-汉字相容效应, 汉字的具身方向与箭头方向一致促进被试对箭头方向的判断。实验2考察在整字启动下具身经验对视觉通道中字母位置判断的影响, 发现理解肢体动作动词在视觉通道中存在着动作-汉字相容效应, 汉字的具身方位与字母方位一致促进对字母方位的识别。实验3采用义符启动范式考察义符与整字的具身模拟, 发现理解汉语肢体动作动词不仅在整字层次上存在着具身模拟, 在部件层次上也存在着具身模拟。义符在汉字加工中期被激活了, 并且持续到加工晚期。整个研究表明, 汉语肢体动作动词理解是一个跨通道的具身模拟过程, 具身模拟在汉语肢体动作动词的理解中起着非常重要的作用。",2019,51,12,1291,1305,15
"相对熟悉度和同音线索在谐音型歇后语理解中的作用","马利军1(),马云霄1,何晓清2,刘海涛2,张静宇3,4()","2019 Vol. 51 Issue (12)  1306-1317<U+00A0><U+00A0><U+00A0><U+00A0>DOI: 10.3724/SP.J.1041.2019.01306","谐音型歇后语是汉语特殊的语汇表达形式, 对其加工常常需要通达后一语节的同音线索来完成语音、语义隐喻映射。本研究通过2个实验探讨相对熟悉度和同音线索类型对谐音型歇后语加工的作用。实验1结果表明, 在高熟悉度条件下, 被试对语汇的加工策略取决于歇后语的同音线索类型。当后一语节为同音字时, 加工较为快速; 当后一语节为谐音字时, 通达歇后语隐喻意义的路径受阻。对熟悉度较高的谐音型歇后语进行加工, 语义通达表现出预存性; 在缺乏同音线索的条件下, 语料加工时间较长, 反应准确率较低, 支持概念隐喻模型和概念合成假说。而对熟悉度较低的歇后语进行加工, 被试更倾向于采用即时(on-line)策略, 支持概念合成理论和基于心理模型的语用推理假说。实验2结果表明, 呈现“错误同音”线索对歇后语的加工形成干扰, 不支持概念合成理论和基于心理模型的语用推理理论。总的结果表明, 相对熟悉度和同音线索类型影响谐音型歇后语的通达, 谐音歇后语加工需要同时激活语音和语义两条通道。",2019,51,12,1306,1317,12
