"title","authors","issue","abstract","year","vol","no","start_page","end_page","pages"
"日本帝国主义殖民统治下的台湾地区阶级分析[J].","李双龙,林宗弘.","社会杂志,2016,36(4):186-211.","",2016,36,4,186,211,26
"“未成年人”的“生”与“死”——以美、日为借鉴的社会学研究[J].","肖仕豪.","社会杂志,2016,36(4):212-240.","",2016,36,4,212,240,29
"“未成年人”的“生”与“死”——以美、日为借鉴的社会学研究[J].","肖仕豪.","社会杂志,2016,36(4):212-240.","",2016,36,4,212,240,29
"伦:中国人之思想与社会的共同基础[J].","翟学伟.","社会杂志,2016,36(5):1-35.","",2016,36,5,1,35,35
"信任溃败与圈子解散:田园茶叶公司的集体离职事件研究[J].","帅满.","社会杂志,2016,36(5):36-63.","",2016,36,5,36,63,28
"中国网民的政治价值观与网络抗争行为的限度[J].","季程远,王衡,顾昕.","社会杂志,2016,36(5):64-87.","",2016,36,5,64,87,24
"网络空间性别不平等的再生产:互联网工资溢价效应的性别差异——以第三期妇女地位调查为例[J].","庄家炽,刘爱玉,孙超.","社会杂志,2016,36(5):88-106.","",2016,36,5,88,106,19
"张弛有别:上级控制力、下级自主性和农村基层政令执行[J].","陶郁,侯麟科,刘明兴.","社会杂志,2016,36(5):107-130.","",2016,36,5,107,130,24
"国家还是市场:城镇化进程中流动人口的市场转型偏好[J].","曾迪洋.","社会杂志,2016,36(5):131-154.","",2016,36,5,131,154,24
"市场转型、教育分流与中国城乡高等教育机会不平等(1977-2008)——兼论重点中学制度是否应该为城乡高等教育机会不平等买单[J].","庞圣民.","社会杂志,2016,36(5):155-174.","",2016,36,5,155,174,20
"执政党对私营企业的统合策略及其效应分析:基于中国私营企业调查数据的实证研究[J].","何轩,马骏.","社会杂志,2016,36(5):175-196.","",2016,36,5,175,196,22
"“知母不知父”的中国谱系[J].","周丹丹,李若晖.","社会杂志,2016,36(5):197-221.","",2016,36,5,197,221,25
"农民工的母亲对子女重大决策的影响研究[J].","郭秋菊,靳小怡.","社会杂志,2016,36(5):222-241.","",2016,36,5,222,241,20
"农民工的母亲对子女重大决策的影响研究[J].","郭秋菊,靳小怡.","社会杂志,2016,36(5):222-241.","",2016,36,5,222,241,20
"自然法的古今之变:《自然社会》的思想史评析[J].","郑戈.","社会杂志,2016,36(6):1-31.","",2016,36,6,1,31,31
"孤独个体的共同生活:自然社会的“自然”与“社会”[J].","张国旺.","社会杂志,2016,36(6):32-54.","",2016,36,6,32,54,23
"自然状态的道德意涵:定位现代道德的开端[J].","陈涛.","社会杂志,2016,36(6):55-77.","",2016,36,6,55,77,23
"未完成的“自然社会”:现代社会的人性基础与规范构成[J].","李猛.","社会杂志,2016,36(6):78-96.","",2016,36,6,78,96,19
"社会学的想象与想象的社会学:帕森斯、米尔斯社会学研究进路比较论要[J].","赵立玮.","社会杂志,2016,36(6):97-125.","",2016,36,6,97,125,29
"以“匠人精神”,写“社会学的诗”:米尔斯的社会学遗产之重估[J].","闻翔.","社会杂志,2016,36(6):126-154.","",2016,36,6,126,154,29
"失意感对行为倾向的影响作用探讨[J].","翁定军,华红琴.","社会杂志,2016,36(6):155-179.","",2016,36,6,155,179,25
"教育扩招促进了代际流动?[J].","杨中超.","社会杂志,2016,36(6):180-208.","",2016,36,6,180,208,29
"社会分层与健康不平等的性别差异:基于生命历程的纵向分析[J].","郑莉,曾旭晖.","社会杂志,2016,36(6):209-237.","",2016,36,6,209,237,29
"社会分层与健康不平等的性别差异:基于生命历程的纵向分析[J].","郑莉,曾旭晖.","社会杂志,2016,36(6):209-237.","",2016,36,6,209,237,29
"现代忏悔的发生学:忏悔者与生活世界(上)[J].","孙飞宇.","社会杂志,2017,37(1):1-32.","",2017,37,1,1,32,32
"历史个体与普遍历史:历史主义脉络中的社会变迁[J].","李荣山.","社会杂志,2017,37(1):33-60.","",2017,37,1,33,60,28
"传统的变革与个体的重构:鲁滨逊的出走、改造与重返[J].","杨璐.","社会杂志,2017,37(1):61-93.","",2017,37,1,61,93,33
"工人、资本与国家:理解工人阶级研究的关系视角[J].","毛丹,张洪.","社会杂志,2017,37(1):94-126.","",2017,37,1,94,126,33
"明清“水田彝”的国家化进程及其族群性的生成:以四川冕宁白鹿营彝族为例[J].","龙圣.","社会杂志,2017,37(1):127-155.","",2017,37,1,127,155,29
"诸神之争的再阐释:一个社会学的结构视角[J].","迟帅.","社会杂志,2017,37(1):156-185.","",2017,37,1,156,185,30
"统计模型的“不确定性”问题:与倾向值方法[J].","胡安宁.","社会杂志,2017,37(1):186-210.","",2017,37,1,186,210,25
"实用专业主义:广州市家庭综合服务中心社会工作者“专业能力”的界定及其逻辑[J].","雷杰,黄婉怡.","社会杂志,2017,37(1):211-241.","",2017,37,1,211,241,31
"实用专业主义:广州市家庭综合服务中心社会工作者“专业能力”的界定及其逻辑[J].","雷杰,黄婉怡.","社会杂志,2017,37(1):211-241.","",2017,37,1,211,241,31
"罚似然图模型与社会网络测量[J].","陈华珊.","社会杂志,2017,37(2):1-25.","",2017,37,2,1,25,25
"网络场域、文化认同与劳工关注社群:基于话题模型与社群侦测的大数据分析[J].","黄荣贵.","社会杂志,2017,37(2):26-50.","",2017,37,2,26,50,25
"网络舆情是否影响股市行情?基于新浪微博大数据的ARDL模型边限分析[J].","陈云松,严飞.","社会杂志,2017,37(2):51-73.","",2017,37,2,51,73,23
"相对收入与主观幸福感:检验农民工的多重参照群体[J].","吴菲,王俊秀.","社会杂志,2017,37(2):74-105.","",2017,37,2,74,105,32
"再分配与幸福感阶层差异的变迁(2005-2013)[J].","洪岩璧.","社会杂志,2017,37(2):106-132.","",2017,37,2,106,132,27
"弗洛伊德的案例剧场:忏悔者与生活世界(下)[J].","孙飞宇.","社会杂志,2017,37(2):133-165.","",2017,37,2,133,165,33
"国家控制与医生临床自主性的滥用:对公立医院医生执业行为的分析[J].","姚泽麟.","社会杂志,2017,37(2):166-192.","",2017,37,2,166,192,27
"特派员制度与中共早期工人运动:以安源工运史为中心(1921-1925)[J].","马学军.","社会杂志,2017,37(2):193-215.","",2017,37,2,193,215,23
"扶上马再送一程:父母的帮助及其对子女赡养行为的影响[J].","许琪.","社会杂志,2017,37(2):216-240.","",2017,37,2,216,240,25
"扶上马再送一程:父母的帮助及其对子女赡养行为的影响[J].","许琪.","社会杂志,2017,37(2):216-240.","",2017,37,2,216,240,25
"中国的集权与分权:“风险论”与历史证据[J].","曹正汉.","社会杂志,2017,37(3):1-45.","",2017,37,3,1,45,45
"历史的理论研究路径和理论模型——对《中国的集权与分权:“风险论”与历史证据》一文的几点评论[J].","刘世定.","社会杂志,2017,37(3):46-66.","",2017,37,3,46,66,21
"代理人困境与国家治理:兼评“风险论”[J].","蔡永顺.","社会杂志,2017,37(3):67-84.","",2017,37,3,67,84,18
"中华帝国治理的“不可能三角”与治乱周期:从“风险论”出发[J].","尤怡文.","社会杂志,2017,37(3):85-102.","",2017,37,3,85,102,18
"教育的同型婚姻与中国社会的家庭工资收入不平等:1996—2012[J].","李代.","社会杂志,2017,37(3):103-130.","",2017,37,3,103,130,28
"“撤点并校”、家庭背景与入学机会[J].","潘光辉.","社会杂志,2017,37(3):131-162.","",2017,37,3,131,162,32
"我国中产阶层的规模、结构问题与发展对策[J].","李强,王昊.","社会杂志,2017,37(3):163-179.","",2017,37,3,163,179,17
"“深耕者”与“鼓动家”:论共产党早期乡村革命中的“农运派”[J].","孟庆延.","社会杂志,2017,37(3):180-214.","",2017,37,3,180,214,35
"政策实施成本与上下级政府讨价还价的发生机制——基于四东县休禁牧案例的分析[J].","冯猛.","社会杂志,2017,37(3):215-241.","",2017,37,3,215,241,27
"政策实施成本与上下级政府讨价还价的发生机制——基于四东县休禁牧案例的分析[J].","冯猛.","社会杂志,2017,37(3):215-241.","",2017,37,3,215,241,27
"因病信教农民的宗教心理及其演变:试论把握“信念”概念对理解中国农村宗教实践的启示[J].","周浪,孙秋云.","社会杂志,2017,37(4):1-31.","",2017,37,4,1,31,31
"传统乡村社会小农家庭女性的经济贡献及其决定因素[J].","李楠,李亚婧.","社会杂志,2017,37(4):32-58.","",2017,37,4,32,58,27
"乡城流动与儿童认知发展:基于2012年中国城镇化与劳动移民调查数据的分析[J].","闫伯汉.","社会杂志,2017,37(4):59-89.","",2017,37,4,59,89,31
"大学如何改变寒门学子命运:家庭贫困、非认知能力和初职收入[J].","许多多.","社会杂志,2017,37(4):90-118.","",2017,37,4,90,118,29
"代际累积与子代住房资源获得的不平等:基于广州的个案分析[J].","谌鸿燕.","社会杂志,2017,37(4):119-142.","",2017,37,4,119,142,24
"从“志在富民”到“文化自觉”:费孝通先生晚年的思想转向[J].","周飞舟.","社会杂志,2017,37(4):143-187.","",2017,37,4,143,187,45
